geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date,tz_offset_min,metro_tier,slug,bbox_wkt
3435910,Buenos Aires,Buenos Aires,"BUE,Baires,Bonaero,Bonaeropolis,Bonaëropolis,Bos Aires,Bouenos Aires,Bouonezar,Bouonézâr,Buehnas-Ajrehs,Buehnos Ajres,Buehnos-Ajres,Buehnos-Ajres osh,Buenos Aires,Buenos Airės,Buenos Ajres,Buenos Ares,Buenos Ayres,Buenos-Aires,Buenos-Ajres,Buenos-Ayres,Buenos-Aýres,Buenosairesa,Buénos Ayrés,Bwenoze,Bwènozè,Búenos Aíres,Ciudad Autonoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad de La Santisima Trinidad y Puerto de Santa Maria del Buen Ayre,Ciudad de La Santísima Trinidad y Puerto de Santa María del Buen Ayre,Lungsod ng Buenos Aires,Santa Maria del Buen Ayre,Santa María del Buen Ayre,bawnosxires,bu yi nuo si ai li si,bu'enosa a'iresa,buenos-airesi,buenosaires,buenoseuaileseu,buenosuairesu,buraenosa a'iresa,buyenosa a'iresa,bwyns ayrs,bwynws ayrs,bwynws ayrys,byu'enosa erisa,byunas airis,byunas ayels,bywns ayrs,puvenas airis,Μπουένος ΄Aιρες,Μπουένος Άιρες,Буенос Аирес,Буенос Айрес,Буенос Аірес,Буенос Ајрес,Буенос-Аирес,Буенос-Айрес,Буэнас-Айрэс,Буэнос Айрес,Буэнос-Айрес,Буэнос-Айрес ош,Բուենոս Այրես,בואנוס איירס,בוענאס איירעס,بوئنوس آیرس,بوينس آيرس,بوينوس ايريس,بۆینس ئایرس,بیونس آئرس,बुएनोस आइरेस,ब्युएनॉस एरीस,বুয়েনোস আইরেস,বুৱেনোস আইরেস,புவெனஸ் ஐரிஸ்,ಬ್ಯೂನಸ್ ಐರಿಸ್,ബ്യൂണസ് അയേഴ്സ്,บัวโนสไอเรส,པུ་ཨེ་ནོ་སི་ཨས་རི་སི།,ဗျူနိုအေးရိစ်မြို့,ბუენოს-აირესი,ብዌኖስ አይሬስ,ブエノスアイレス,布宜諾斯艾利斯,布宜诺斯艾利斯,부에노스아이레스",-34.61315,-58.37723,P,PPLC,AR,,07,,,,2891082,,31,America/Argentina/Buenos_Aires,2024-06-19,-180,3,buenos-aires-ar,"POLYGON((-58.65010503144617 -34.83837522522522, -58.10435496855383 -34.83837522522522, -58.10435496855383 -34.387924774774774, -58.65010503144617 -34.387924774774774, -58.65010503144617 -34.83837522522522))"
703448,Kyiv,Kyiv,"Chijv,Civ,Cív,IEV,Kaenugardur,Keju,Kiebo,Kief,Kieu,Kiev,Kiev osh,Kievi,Kievom,Kievu,Kiew,Kiiev,Kiiv,Kijev,Kijeva,Kijevas,Kijew,Kijiv,Kijivo,Kijow,Kijuw,Kijv,Kijów,Kijůw,Kiova,Kiovia,Kiyev,Kiyiw,Kiëf,Kjiv,Kueyiv,Kyev,Kyiiv,Kyiv,Kyiw,Kyjev,Kyjiv,Kyjiw,Kyèv,Kænugarður,Kíev,Kîev,Küyiv,ji fu,kheiyf,kiu,kiv,kiva,kiyebha,kiyepeu,kyf,kyiva,kyyf,qyyb,Κίεβο,Кейӳ,Киев,Киев ош,Киевом,Киеву,Київ,Кијев,Кыив,Кыйив,Кіеў,Кꙑѥвъ,Կիև,קייב,קיעוו,كىيېۋ,كييف,کیف,کیێڤ,کی‌یف,कीव,क्यीव,কিয়েভ,கீவ்,കീവ്,เคียฟ,ཀིབ།,ကီးယက်မြို့,კიევი,ኪየቭ,キーウ,基輔,키예프",50.45466,30.5238,P,PPLC,UA,,12,,,,2797553,,187,Europe/Kyiv,2025-03-10,180,3,kyiv-ua,"POLYGON((30.171072179391157 50.229434774774774, 30.876527820608846 50.229434774774774, 30.876527820608846 50.67988522522522, 30.171072179391157 50.67988522522522, 30.171072179391157 50.229434774774774))"
3652462,Quito,Quito,"Kita,Kitas,Kito,Kitu,Kuito,Quito,Quitu,Quitum,San Francisco de Quito,UIO,ji duo,ki to,kito,kitto,kvirrea,kvito,kwytw,kytw,qytw,Κίτο,Кито,Кіта,Кіто,Կիտո,קיטא,קיטו,كىتو,كيتو,کوئتو,کیتو,کیٹو,क्वितो,क्वीटो,ਕੀਤੋ,கித்தோ,ക്വിറ്റോ,กีโต,ཁེ་ཐོ།,კიტო,ኪቶ,キト,基多,키토",-0.22985,-78.52495,P,PPLC,EC,,18,1701,170150,,2781641,,2854,America/Guayaquil,2022-09-19,-300,3,quito-ec,"POLYGON((-78.74952960085314 -0.45507522522522525, -78.30037039914687 -0.45507522522522525, -78.30037039914687 -0.00462477477477477, -78.74952960085314 -0.00462477477477477, -78.74952960085314 -0.45507522522522525))"
5110302,Brooklyn,Brooklyn,"BK,Bklyn,Borough of Brooklyn,Breuckelen,Breukelen,Broklino,Brooklyn,Brucclinu,Bruklin,Bruklina,Bruklinas,Comitatus Bruclinum,Kings County,Marechkawick,beulukeullin,bru klin,brukalina,brwklyn,brwqlyn,bu lu ke lin qu,burukkurin qu,kinsa ka'unti,Бруклин,Бруклін,ברוקלין,بروكلين,بروکلین,ब्रुकलीन,ब्रूकलिन,কিংস কাউন্টি,ব্রুকলিন,บรุกลิน,ბრუკლინი,ブルックリン区,布鲁克林区,브루클린",40.6501,-73.94958,P,PPLA2,US,,NY,047,,,2736074,15.0,18,America/New_York,2022-08-24,-240,3,brooklyn-us,"POLYGON((-74.24558264865072 40.42487477477478, -73.65357735134927 40.42487477477478, -73.65357735134927 40.875325225225225, -74.24558264865072 40.875325225225225, -74.24558264865072 40.42487477477478))"
3657509,Guayaquil,Guayaquil,"GYE,Gouagiakil,Guaiaquil,Guaiaquilum,Guajakil,Guajakil',Guayaquil,Gvajakil,Gvajakila,Gvajakilis,Gvajakilo,Santiago de Guayaquil,Wayakil,ghwayakyl,gu'a'i'akila,gua ya ji er,guayakiru,gvayakila,gwayakil,gwayakl,gwayakwyl,gwayakywl,kwa yaki l,Γουαγιακίλ,Гвајакил,Гуаякил,Гуаякиль,Гуаякіль,Ґуаякіль,גואיאקיל,غواياكيل,گوآیاکوئل,گوایاکل,گوایاکیول,ग्वायाकिल,ਗੁਆਇਆਕੀਲ,กวายากิล,გუაიაკილი,グアヤキル,瓜亞基爾,과야킬",-2.19616,-79.88621,P,PPLA,EC,,10,0901,090150,,2723665,,14,America/Guayaquil,2024-11-09,-300,3,guayaquil-ec,"POLYGON((-80.11095287032069 -2.421385225225225, -79.66146712967932 -2.421385225225225, -79.66146712967932 -1.9709347747747747, -80.11095287032069 -1.9709347747747747, -80.11095287032069 -2.421385225225225))"
3470127,Belo Horizonte,Belo Horizonte,"B.H.,BH,BHZ,Bel-Horizonto,Bello Horizonte,Belo Horizonte,Belo Horizontė,Belo Hte,Belo Khorizonte,Belo Orizonte,Belo Orizonti,Belu Orizonti,Belu-Aryzonty,Belu-Orizonti,Bhte,Cidade de Minas,Urbs Pulchri Horizontis,bailo orizonti,bei luo ao li cang te,belluolijonchi,belo horijhonte,belo horijonte,belo xo ri sxn chi,beroorizonchi,beroorizonte,blw hwryzwnth,bylw hwryzwnty,pelo aricanc,Μπέλο Οριζόντε,Бело Оризонте,Бело Оризонти,Бело Хоризонте,Белу-Арызонты,Белу-Оризонти,Белу-Оризонті,בלו הוריזונטה,بلو هوریزونته,بيلو هوريزونتي,بیلو ہوریزونتے,बेलो होरिझोन्ते,বেলো হোরিজোন্টে,ਬੈਲੋ ਓਰੀਜ਼ੋਂਤੀ,பெலோ அரிசாஞ்ச்,เบโลโอรีซอนชี,ბელუ-ორიზონტი,ベロオリゾンチ,ベロオリゾンテ,貝洛奥里藏特,贝洛奥里藏特,벨루오리존치",-19.92083,-43.93778,P,PPLA,BR,,15,3106200,,,2721564,888.0,872,America/Sao_Paulo,2023-02-21,-180,3,belo-horizonte-br,"POLYGON((-44.17665079010159 -20.146055225225226, -43.6989092098984 -20.146055225225226, -43.6989092098984 -19.695604774774772, -44.17665079010159 -19.695604774774772, -44.17665079010159 -20.146055225225226))"
3450554,Salvador,Salvador,"Bahia,Baia,Baía,SSA,Sal'vador,Salvador,Salvador da Bahia,Salvador de Bahia,Salvador de Bahio,Salvador de Bahía,Salvadora,Salvadoras,Salvadoro,Sao Salvador,Soteropolis,sa er wa duo,sal wad xr,salabhadora,salfadwr  bahya,salvadori,salvhadora da ba'iya,salwadwr,sarubadoru,saruvuadoru,saubadoleu,slbdwr,slwadwr,Σαλβαδόρ,Салвадор,Сальвадор,סלבדור,سالفادور، باهيا,سالوادور,سلوادور,साल्व्हादोर दा बाईया,সালভাদোর,ซัลวาดอร์,სალვადორი,サルバドール,サルヴァドール,萨尔瓦多,사우바도르",-12.97563,-38.49096,P,PPLA,BR,,05,2927408,,,2711840,,4,America/Bahia,2023-01-19,-180,3,salvador-br,"POLYGON((-38.721422502427195 -13.200855225225226, -38.26049749757281 -13.200855225225226, -38.26049749757281 -12.750404774774776, -38.721422502427195 -12.750404774774776, -38.721422502427195 -13.200855225225226))"
4887398,Chicago,Chicago,"CHI,Cekaga,Chi-ka-ko,Chi-kâ-kô,Chicago,Chicagu,Chikago,Chykaga,Cikaga,Cikago,Cikaqo,E-Chicago,Kikako,Shikago,Sicagum,Sikago,The Windy City,Tsikago,Windy City,chikhako,cikago,cikako,shikago,shkagw,shykaghw,shykagw,shykajw,shyqgw,sikago,sikkagea,syqgw,zhi jia ge,Çikago,Çikaqo,Ĉikago,Čikaga,Čikago,Čikāga,Čėkaga,Şikago,Σικάγο,Чикаго,Чикаґо,Чыкага,Չիկագո,שיקאגא,שיקגו,شيكاجو,شيكاغو,شکاگو,شیکاگو,شیکاگۆ,ܫܝܩܓܘ,शिकागो,শিকাগো,ਸ਼ਿਕਾਗੋ,சிகாகோ,చికాగో,ಶಿಕಾಗೊ,ഷിക്കാഗോ,ชิคาโก,ရှီကာဂိုမြို့,ჩიკაგო,ሺካጎ,ᓰᖄᑯ,Ṣìkágò,シカゴ,芝加哥,시카고,𐍃𐌾𐌹𐌺𐌰𐌲𐍉",41.85003,-87.65005,P,PPLA2,US,,IL,031,14000,,2664452,179.0,180,America/Chicago,2025-04-14,-300,3,chicago-us,"POLYGON((-87.95153971800984 41.62480477477477, -87.34856028199015 41.62480477477477, -87.34856028199015 42.07525522522522, -87.95153971800984 42.07525522522522, -87.95153971800984 41.62480477477477))"
6167865,Toronto,Toronto,"Taronta,Torontas,Toronto,Torontu,Torontum,Torontó,YTO,duo lun duo,roranro,taronto,teareantea,tho rxn to,tolonto,toramto,toranto,toronto,twrntw,twrwntw,Τορόντο,Таронта,Торонто,Տորոնտո,טאראנטא,טורונטו,تورنتو,تورونتو,ٹورانٹو,ٹورنٹو,टोरण्टो,टोरन्टो,टोराँटो,तोरन्तो,টরোন্টো,ਟੋਰਾਂਟੋ,ரொறன்ரோ,టొరంటో,ಟೊರಾಂಟೋ,ടോറോണ്ടോ,โทรอนโต,တိုရွန်တိုမြို့,ტორონტო,トロント,多伦多,多倫多,토론토",43.70643,-79.39864,P,PPLA,CA,,08,,,,2600000,,161,America/Toronto,2024-09-23,-240,3,toronto-ca,"POLYGON((-79.70930678989166 43.481204774774774, -79.08797321010834 43.481204774774774, -79.08797321010834 43.93165522522522, -79.70930678989166 43.93165522522522, -79.70930678989166 43.481204774774774))"
311046,İzmir,Izmir,"Azmir,Esmirna,IZM,Ismir,Izmir,Izmira,Izmiras,Izmiro,Smirne,Smyrna,Smyrne,Yazmir,azmyr,izmiri,izumiru,yi zi mi er,İzmir,Σμύρνη,Измир,איזמיר,إزمير,იზმირი,イズミル,伊兹密尔",38.41273,27.13838,P,PPLA,TR,,35,,,,2500603,,122,Europe/Istanbul,2024-06-22,180,3,izmir-tr,"POLYGON((26.851766207496816 38.18750477477478, 27.424993792503187 38.18750477477478, 27.424993792503187 38.63795522522523, 26.851766207496816 38.63795522522523, 26.851766207496816 38.18750477477478))"
3399415,Fortaleza,Fortaleza,"Ceara,Ceará,FOR,Fartaleza,Fortalaetia,Fortaleza,Fortaleza Nova de Braganca,Fortaleza Nova de Bragança,Fortaleza de Nova Braganca,Fortaleza de Nova Bragança,Fortalezae,Fortalezo,f xr tale sa,forutareza,fu ta lei sa,fwrtalyza,fwrtalza,phartalija,phortaleja,phortalejha,poleutalleja,pwrtlzh,Φορταλέζα,Фарталеза,Форталезæ,Форталеза,פורטלזה,فورتالزا,فورتاليزا,फोर्तालेझा,ফর্তালিজা,ফোর্টালেজা,ฟอร์ตาเลซา,ფორტალეზა,フォルタレザ,福塔雷萨,福塔雷薩,포르탈레자",-3.71722,-38.54306,P,PPLA,BR,,06,2304400,,,2400000,,18,America/Fortaleza,2019-09-05,-180,3,fortaleza-br,"POLYGON((-38.76811126147634 -3.9424452252252253, -38.31800873852365 -3.9424452252252253, -38.31800873852365 -3.491994774774775, -38.76811126147634 -3.491994774774775, -38.76811126147634 -3.9424452252252253))"
3687925,Cali,Cali,"CLO,Cali,Calium,Cáli,Kali,Kalio,Kalis,Santiago de Cali,ka li,kali,kalli,kaly,santiago・de・kari,Кали,Калі,סנטיאגו דה קאלי,كالي,کالی,กาลี,サンティアゴ・デ・カリ,卡利,칼리",3.43722,-76.5225,P,PPLA,CO,,29,76001,,,2392877,,967,America/Bogota,2021-08-02,-300,3,cali-co,"POLYGON((-76.7474825167781 3.211994774774775, -76.29751748322188 3.211994774774775, -76.29751748322188 3.662445225225225, -76.7474825167781 3.662445225225225, -76.7474825167781 3.211994774774775))"
3169070,Rome,Rome,"An Roimh,An Ròimh,An Róimh,Erroma,Hrom,Lungsod ng Roma,Mji wa Roma,ROM,Ramma,Rhufain,Rim,Rim,Roeme,Rom,Roma,Rome,Romma,Romo,Romë,Rooma,Roum,Rym,Rzym,Råmma,Rím,Róm,Róma,Urbs,loma,luo ma,luo ma shi,rm,rom,roma,romi,rwm,rwma,rym,Řím,Ρώμη,Рим,Римъ,Ром,Рым,Հռոմ,רומא,رم,روم,روما,رىم,ܪܘܡܐ,रोम,रोमा,রোম,โรม,რომი,ሮማ,ローマ,罗马市,羅馬,로마",41.89193,12.51133,P,PPLC,IT,,07,RM,058091,,2318895,20.0,52,Europe/Rome,2024-07-20,120,3,rome-it,"POLYGON((12.209642595697439 41.66670477477478, 12.81301740430256 41.66670477477478, 12.81301740430256 42.117155225225225, 12.209642595697439 42.117155225225225, 12.209642595697439 41.66670477477478))"
4699066,Houston,Houston,"Chiouston,HOU,Hiu-su-tun,Hiustonas,Hiû-sṳ̂-tûn,Hjuston,Hjustona,Hjūstona,Houston,Houston City,Hustonia,Hustono,Hyuston,Kh'juston,Khjustn,Khjustan,Khjuston,hi'ustana,hiustʼoni,hiws tan,hiyustan,hou si dun,husatana,hyuseuteon,hyustan,hyustana,hyusuton,hywstn,hywstwn,xiu si dun,ywstwn,Χιούστον,Хьюстон,Хюстан,Хюстон,Хюстън,Хјустон,Հյուստոն,היוסטן,יוסטון,هيوستن,هیوستون,ھیووستن,ہywsٹn,ہیوسٹن,ह्युस्टन,হিউস্টন,ਹੂਸਟਨ,હ્યુસ્ટન,ஹியூஸ்டன்,హ్యూస్టన్,ഹ്യൂസ്റ്റൺ,ฮิวสตัน,ဟူစတန်မြို့,ჰიუსტონი,ሂውስተን,ヒューストン,休斯敦,休斯頓,休斯顿,侯斯頓,휴스턴",29.76328,-95.36327,P,PPLA2,US,,TX,201,,,2314157,12.0,30,America/Chicago,2025-04-14,-300,3,houston-us,"POLYGON((-95.62197520723448 29.538054774774775, -95.10456479276552 29.538054774774775, -95.10456479276552 29.98850522522523, -95.62197520723448 29.98850522522523, -95.62197520723448 29.538054774774775))"
5133273,Queens,Queens,"Borough of Queens,Comte de Queens,Comté de Queens,Condado de Queens,Kvino,Queens,Queens County",40.68149,-73.83652,P,PPLA2,US,,NY,081,,,2272771,12.0,13,America/New_York,2024-11-21,-240,3,queens-us,"POLYGON((-74.13266199929939 40.45626477477477, -73.5403780007006 40.45626477477477, -73.5403780007006 40.90671522522522, -74.13266199929939 40.90671522522522, -74.13266199929939 40.45626477477477))"
3633009,Maracaibo,Maracaibo,"MAR,Maracaibo,Marakaibas,Marakaibo,Marakaimpo,Marakajba,Marakajbo,Marakaybo,Marakaypu,ma la kai bo,ma ra ki bo,malakaibo,maraka'ibo,marakaibo,marakaybw,Μαρακάιμπο,Маракаибо,Маракайба,Маракайбо,Մարակայբո,מרקאיבו,ماراكايبو,माराकाईबो,ਮਾਰਾਕਾਈਬੋ,มาราไกโบ,მარაკაიბო,マラカイボ,马拉开波,마라카이보",10.66663,-71.61245,P,PPLA,VE,,23,2313,,,2225000,,40,America/Caracas,2019-09-05,-240,3,maracaibo-ve,"POLYGON((-71.84097655780764 10.441404774774774, -71.38392344219235 10.441404774774774, -71.38392344219235 10.891855225225225, -71.84097655780764 10.891855225225225, -71.84097655780764 10.441404774774774))"
3663517,Manaus,Manaus,"Barra do Rio Negro,MAO,Manaos,Manaus,Manauso,Manaŭso,Manos,Manáos,ma nao si,manausu,Манаус,Манаўс,מנאוס,マナウス,马瑙斯",-3.10194,-60.025,P,PPLA,BR,,04,1302603,,,2219580,,20,America/Manaus,2023-02-21,-240,3,manaus-br,"POLYGON((-60.249907319252884 -3.327165225225225, -59.80009268074711 -3.327165225225225, -59.80009268074711 -2.8767147747747748, -60.249907319252884 -2.8767147747747748, -60.249907319252884 -3.327165225225225))"
3469058,Brasília,Brasilia,"BSB,Bahsihleihya,Brasilia,Brasiliopolis,Brasilía,Brasília,Braxilia,Braxiłia,Braxìlia,Brazileje,Brazilia,Braziliavaros,Brazilija,Brazilija shaary,Brazilja,Braziljo,Brazilėjė,Brazília,Brazíliaváros,Breselya,Bràsílíà,Mprazilia,ba xi li ya,beulajillia,bra si leiy,brajhiliya,brasili'a,brasiliya,brasylya,brazili'a,brazilia,brazylya,bresiliya,brzylyh,burajiria,byrazylya,piraciliya,Μπραζίλια,Бразилиа,Бразилия,Бразилия шаары,Бразилија,Бразиліа,Бразілія,Ҳавзаи федералии Бразилиа,Բրազիլիա,בראזיליא,ברזיליה,بئرازیلیا,برازيليا,برازیلیا,برازیلیہ,براسیلیا,بەڕازیلیا,ބްރަސީލިއާ,ब्रसिलिया,ब्राझिलिया,ब्रासीलिया,ব্রাসিলিয়া,ਬ੍ਰਾਜ਼ੀਲੀਆ,ବ୍ରାସିଲିଆ,பிரசிலியா,ಬ್ರೆಸಿಲಿಯಾ,ബ്രസീലിയ,บราซีเลีย,པུ་རུ་ཟི་ལི་ཡ།,ဘရာစေးလေးယားမြို့,ბრაზილია,ብራዚሊያ,ブラジリア,巴西利亚,巴西利亞,브라질리아",-15.77972,-47.92972,P,PPLC,BR,,07,5300108,,,2207718,,1136,America/Sao_Paulo,2024-06-29,-180,3,brasilia-br,"POLYGON((-48.16309260183486 -16.004945225225224, -47.696347398165145 -16.004945225225224, -47.696347398165145 -15.554494774774774, -48.16309260183486 -15.554494774774774, -48.16309260183486 -16.004945225225224))"
3492908,Santo Domingo,Santo Domingo,"Ciudad Trujillo,SDQ,Saint Domingue,Santa-Daminga,Santo Domingo,Santo Domingo City,Santo Domingo de Guzman,Santo Domingo de Guzmán,Santo Ntomin'nko,Santo-Domingo,Santo-Dominqo,santodoming-go,sheng duo ming ge,sntw dwmyngw,Σάντο Ντομίνγκο,Санта-Дамінга,Санто Доминго,Санто-Доминго,Санто-Домінго,סנטו דומינגו,聖多明哥,산토도밍고",18.47186,-69.89232,P,PPLC,DO,,34,0101,010101,01010101,2201941,,24,America/Santo_Domingo,2025-03-09,-240,3,santo-domingo-do,"POLYGON((-70.12909667472343 18.246634774774773, -69.65554332527657 18.246634774774773, -69.65554332527657 18.697085225225226, -70.12909667472343 18.697085225225226, -70.12909667472343 18.246634774774773))"
3553478,Havana,Havana,"A Habana,Abana,Gavana,Gavanae,Gavane,HAV,Habana,Hafana,Hahvaxnaz,Havan,Havana,Havanna,Havano,Hawana,Khavana,L'Avana,LAvan-a,LAvana,LAvann-a,LHabana,LHavana,La Ahuana,La Avan,La Avàn,La Habana,La Havana,La Havane,abana,avana,ha wa na,habana,habhana,hafana,havana,hawana,xia wan na,Ħavana,ŁAvana,Αβάνα,Гaванa,Гаванæ,Гавана,Гаване,Хавана,Ҳавана,Հավանա,האוואנע,הוואנה,هافانا,هاوانا,ہوانا,हवाना,হাভানা,ਹਵਾਨਾ,ହାଭାନା,அவானா,ഹവാന,ฮาวานา,ཧ་ཝན,ဟာဗားနားမြို့,ჰავანა,ሀቫና,ሀኖይ,ハバナ,哈瓦那,夏灣拿,아바나",23.13302,-82.38304,P,PPLC,CU,,02,,,,2163824,,41,America/Havana,2023-05-31,-240,3,havana-cu,"POLYGON((-82.62725374159737 22.90779477477477, -82.13882625840262 22.90779477477477, -82.13882625840262 23.358245225225225, -82.62725374159737 23.358245225225225, -82.62725374159737 22.90779477477477))"
2988507,Paris,Paris,"Baariis,Bahliz,Baris,Lungsod ng Paris,Lutece,Lutetia,Lutetia Parisorum,Lutèce,PAR,Pa-ri,Paarys,Palika,Paname,Pantruche,Paraeis,Paras,Pari,Paries,Parigge,Pariggi,Parighji,Parigi,Pariis,Pariisi,Pariizu,Pariižu,Parij,Parijs,Paris,Parisi,Parixe,Pariz,Parize,Parizh,Parizh osh,Parizh',Parizo,Parizs,Pariž,Parys,Paryz,Paryzh,Paryzius,Paryż,Paryžius,Paräis,París,Paríž,Parîs,Parĩ,Parī,Parīze,Paříž,Páras,Párizs,Ville-Lumiere,Ville-Lumière,ba li,barys,pairisa,pali,pari,paris,parys,paryzh,perisa,pryz,pyaris,pyarisa,pyrs,Παρίσι,Париж,Париж ош,Парижь,Париз,Парис,Парыж,Паріж,Փարիզ,פאריז,פריז,باريس,پارىژ,پاريس,پاریس,پیرس,ܦܐܪܝܣ,पॅरिस,पेरिस,पैरिस,প্যারিস,ਪੈਰਿਸ,પૅરિસ,பாரிஸ்,పారిస్,ಪ್ಯಾರಿಸ್,പാരിസ്,ปารีส,ཕ་རི།,ပါရီမြို့,პარიზი,ፓሪስ,ប៉ារីស,パリ,巴黎,파리",48.85341,2.3488,P,PPLC,FR,,11,75,751,75056,2138551,,42,Europe/Paris,2023-09-22,120,3,paris-fr,"POLYGON((2.0074900274331138 48.62818477477477, 2.6901099725668867 48.62818477477477, 2.6901099725668867 49.07863522522522, 2.0074900274331138 49.07863522522522, 2.0074900274331138 48.62818477477477))"
314830,Gaziantep,Gaziantep,"Aintab,Antep,Ayintap,Ayntʻap,Ayıntap,Dilok,Dîlok,GZT,Gazi-Ayintap,Gaziantep,Gaziantepa,Gaziantepas,Gaziantepo,Gazijantehp,Gazijantep,Guaziantep,Nkaziantep,Qazianteb,Qaziantep,gaji'antepa,gajiantepeu,gaziantepi,gazuiantepu,jia ji an tai pu,ka si xan tep,Γκαζιαντέπ,Газиантеп,Газијантеп,Газіянтэп,Гъазиантеп,Ґазіантеп,Այնթապ,Գազիանթեպ,גזיאנטפ,عنتاب,غازی عینتاب,گازی ئانتەپ,ਗਜਿਆਂਤੇਪ,กาซีอันเตป,გაზიანთეფი,ガズィアンテプ,加濟安泰普,가지안테프",37.05944,37.3825,P,PPLA,TR,,83,,,,2130432,,842,Europe/Istanbul,2025-04-18,180,3,gaziantep-tr,"POLYGON((37.10107798199429 36.83421477477478, 37.663922018005714 36.83421477477478, 37.663922018005714 37.284665225225226, 37.10107798199429 37.284665225225226, 37.10107798199429 36.83421477477478))"
